place_id,name,address,rating,review_count_current,business_status_search,lat,lng,photo_reference,review_count_prior,confirmed_name,business_status,website_url,website_reachable,last_modified,staleness_days,account_id,license_issued,license_expires,business_type,years_in_operation,months_until_lease_expires,owner_occupied,has_sba_loan,cuisine_cohort,risk_score,risk_tier,signal_years_in_operation,signal_lease_expiry,signal_review_decline,signal_website_staleness,signal_no_sba_enrollment,signal_renting,next_step_city_econ_dev,next_step_community_org,next_step_buyer,next_step_owner,next_step_high_school_program,needs_digital_refresh
ChIJJRg8qZzAj4ARsOmmFaJPn_w,Gaters Restaurant,"3846 Mowry Avenue, Fremont",3.8,399.0,OPERATIONAL,37.54941779999999,-121.9862971,AWCwydhFFq-erpdzKxlNWBhiY7IB5YSKwfbpUKHe1TDmRyV8-GD-K48Iq8IrSNhsIFPAMkQ9jeHu-QW-L0ClV-8Vl09BbXMaOlw99mKu-bDo-nNKm77mQcIBqvosCcnkMo_NHRCnBkV7_HCF9SeDoMi4CpicBJZd51xsKFek02R61pm8ySh9iOZeM1H7UYAebKiIje1FcBlly62DZRWAlRd4skQqtpveF_GxDK3t4ZG71LRVR63DPLb3RvK9j2g4PBxRapBaNsheyd_w5gAHNgp4NBR-EvPBBDzLYJLh5lXrT2f8kVUDaUZAJVqW9VW_w2nxuOhy2B7awFW-3foBhHkgOGNuUz55O1GTZS77pzInHjamoWy4MkdtGOE1_HY9jnV8WJJ4PuKUivIYrO9oRcVo4wQsmCKJCCkkMDZU9geR7_80IITBLepXv-uXYfPw7_LEyK4RQQR5xvXeYwxC2_1pTfg2bm3HnYiN0uzObz8ROzIHfgJll4vYd-cblqUYLculbPqTm2fgq85EXtDCTrG74vuTuvT_R7wajd6HHqmtGjbiZ492GQmBmHKJvX4pVYYeTXdvyEG8W26841Qd4kg89fM2-LyHN9P2QT_LgEB8zUD0V1ElqcPOoNsigftWTPY-yZAqIMkuIn_rdIppnhBvDw,,Gaters Restaurant,OPERATIONAL,https://www.gaters.com/,True,,,61590.0,2007-10-02,2008-09-30,Restaurant,18.81917808219178,,,False,Other / American,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Gaters Restaurant is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJ1616rpnAj4ARK8AnkPmk0Ds,Erik's DeliCafe of Fremont,"4138 Walnut Avenue, Fremont",4.4,231.0,OPERATIONAL,37.54408509999999,-121.983358,AWCwydjl2O6gR5FioGfEY134s2NLCqdt2GXJ9TqWFLqkJtpTzjLqwtyzgPRwA3GZX1SKAjJ8tsMW9ha8wnfTOVTqXp-XbU8kyneuXndaDyjQjygz5TV46dRoGSqJbuCDZZla7P5pmcFacQWSO_rzGVnPGsRAK9R5qC5vQLqa3v6mo5gZEZ0tj6gz1xISyzQhTCRlWeJxA_5jpDNtYMpeiPS_CmfvxxlwEoXcssZs_rSoBfswWhHaowWHTkgdalsey1sO_LWGYZfiCyOWi1oFRz8l1-RXEskgxqPN6Ts3or4AYO_-Klw3MFN0Hsf9Fb35DLUR3y_RpYHDPdIvSNHiXb4NpQnogJhS5yiDxFgBZ40LssUeFtwREaTm3MVDOjPrPuEGQ3gWyxjhhFKxg7Mv3wPnaEGYT03KNNyH0zXwXs3894Gnk6csUEsdS-hw-k00pM_E8lGYU-026j5p-o6OhuMbwlTXA6bfDI9dEd5ALz_iuLLkO5ZBvrCQ8ifASoIHq1zoPQN7BRJ2aSDYY6b8oOMmqVJFij-aiJaGGZ-MqJ17HqfPPYjKAgZU3-cw9riAfUwB0xyi-ydElR83AgoufQrSilwEDn5N0Pk9h2FJYF_DOQTy3-TMTu0WOc0fFZVXPNuT24znq5BQ,,Erik's DeliCafe of Fremont,OPERATIONAL,https://www.eriksdelicafe.com/,True,,,64273.0,2008-08-15,2023-12-31,Restaurant,17.947945205479453,,,False,Other / American,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Erik's DeliCafe of Fremont is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJA8_lks7Aj4ARRwZJ9bpAlkw,Super Taco,"40798 Fremont Boulevard, Fremont",4.2,526.0,OPERATIONAL,37.5351048,-121.9625232,AWCwydjP14-h80bX3XpkY-n3McEJ59KRuzYMkGpd9rO5cxbx7bznbH6jd-7FnkHz7qYoNTdfSPZ4KimiBfY19-IPloNREU5jgNk0R54hc5aqiM7bmKtKvVteI0pV_fAOVvRgI20UeYaa289CvihkHkjy8Ihy4Ufe86xEMKQG8_g_XsqZ_Nl-zepmDbg3qzMT94kP4phZHdn6he6B_E8EOJyPoxAQ9-htPxO9ZsOgpv3F5ngKh4ZI5Wlvi6ecHNM-GcmZaRA1ZfNHnAfI--HuuX_pEdToddxv_rlxg-uaDZm69GV1bQ_b-FdbKWGGv9VBFSDphznNwvTZFGBGYNiOXCCIdsDlN4Mxibt1vEGIvX4MS4FPTXLE26s4WDLBfuTD8ePIxYVzzuaM0EaRVr0JpmiYPqeNsuvNqmHwDn0TPFnYhcQ8NVmpikFJC_BV8rlEokjA7zIrO5lyl0opAz6OdiyX0GCm0TlYc2PUnTyI05QpMiVyXoLlglCgc8dQCuN38ZPOncPh5wSHk_c4cscjNwmfKrVcj3xlrcC_QKDBnjFgu4UAGgvDd9Zhvwp9iBtE8NvdxtBSOrFXQ_k9yybxZCKD-lzQjK9q0WhKPrLvXUM-PLHVdhWw4SE_SaA6niuwl_aP9YpJJg,,Super Taco,OPERATIONAL,,False,,,64689.0,2008-10-10,2027-03-31,Restaurant,17.794520547945204,,,False,Latin American,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Super Taco is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJRbmB-Sy-j4ARONcTyC74vs8,Mary's Bakery,"34370 Fremont Boulevard, Fremont",4.1,224.0,OPERATIONAL,37.5753784,-122.0405502,AWCwydhWGW3el7qPgwWudVkyilObYvGCswxQ4DUf4Cq1GGaArxpZUmPhTIMo98atq-TqhFB_r2KEwI08qjEceYPxbbxLF2WPMfvVfXGVv1AINuAABGXJ6CV-bnB1eSqjeJLyQWOyvYrCYs9G3o40IZUQddwucJj1b8fZXOWrRKEQciD5YKhU_W4X8pNUg_XC1zAimY33y509SAqlwVy1es78mlfzzx82aM9lvruEOozZrWjLZA1PQWp4Q9mQftmQNXUfNRjbFuv13jMOg5vZ48mwjRSZkNZld4xpZLMTzBq98yRgl3w_XtyTgBJrz8vuRgam7YAW-PKJjtnVu8CLJlCO0p7Deqsir6IQ6xejCcdXs4FtRiuaLfWET_GKQ3Io60GC51qZyezMTIg9dGHWskcxSp9czhkq1uC5zNQJywkR1MnU9l6vHWVvwnTd-EmRCFfH3RiPYbcbRTL6vlWDG92Z8NMi4Uq4gooXFBElDcI-mSKy96EJFHROakAcAGZTcNgJx7IILx1JHM5Y2lLRsqrxXH2V8j3KeLeil6JS4_2GdgJ2hoTDu6CilW2YT4d8wq1aha6anQ7FQ_RI7ngF4lG4Mpi3pZMnq0Y-f-RkDz2NMALeU_0fH_AmmDaY2g5yhQ0J,,Mary's Bakery,OPERATIONAL,https://www.marysbakery1.com/,True,,,64885.0,2008-11-13,2027-03-31,Restaurant,17.7013698630137,,,False,Other / American,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","Mary's Bakery is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJsb19eZy_j4AR2xurGLFZHUU,El Patio Original,"37311 Fremont Boulevard, Fremont",4.1,1131.0,OPERATIONAL,37.5580337,-122.0074214,AWCwydiy5PTfckrUJOqzyd3ISSTbJYJuw9EFPEeo6Rfi_1dxqy4rSUzva0KZptk_7HmqVOhiifvPgRcsSTMeGWIiDzUTJFICvqBhk0rzS1vA3BI2DlZYy7nEcIiKhueLSRO8a9nQaQsMlDLDsssIoyoI6-lRUBkQ8LKX3GgNekhOWdq_Malf8Q-HSFc7jfHt3ojjXQlZ0i9mSEJxUy76QEUbKXZYRhKMuD3XIjbKLnPm3h3h-_LIwLIg6CrBggT9F8NKlxBklorGd8iW4ifMf6cF9FZ25jHWozaSkpFrffgW1j2dFLVe1C2_pxiO1BVd0NuFGKcEyR_SSQmiPsjcfUhGWGz0Hh2WwXxKQDPyJpiy9-TyRl2gEGcK6p4NlcqN6FPcgcL6Vy7x8OwU1MvKVl8SIM6yY_kGm4SZFzejfS90VLl6WWc5UEyf1Luci_e8-dKPFVRMJQsjnaFYZgCJD8peEhfLNhxMjMP_R5yKSajwEIsg4C40Sxvo1jLR05mo1tH6Hv4BeLudXIApYHlK_Zkir1NuPj37RYExuCkV9IzHmSWN07ZjbrcTFcyDv6QfQ-NhTf09y0qoFgsVMZ56mtic9GqOU1pAGIeENapK-tBIIQKzg78_paePBOtLOADotAPra7XlBA,,El Patio Original,OPERATIONAL,http://elpatiofremont.com/,True,,,65945.0,2009-04-14,2027-03-31,Restaurant,17.284931506849315,,,False,Other / American,44.5,high,0.3,0.3,0.3,0.8,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, stale or missing digital presence, and SCORE mentorship & SBA transition planning, digital modernization support is probably the right fit.","El Patio Original is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJ1fauspm_j4ARKSFEildLwZk,Shakers Pizza,"4075 Thornton Avenue, Fremont",4.4,746.0,OPERATIONAL,37.5598115,-122.0127197,AWCwydh1TicnMmsnpSvzZ_bTYELddbN7sLhcW3ORDG9xa8QotwsYm4Ul5CxbBAXIHkfuhmRiqKPY5xRrBUmx7OQhBDMfYv1qoKGFLfGX7xlDF6zMefM-5yj80xiKnRM_6I93_wcRZsO041nYWR6OLVT74L4Qv48f7Ft5yjTw3hRq_HoX4Vz5PUZnk2y8Fsxad2nkSX8R1DHk5Ir37jFgqH4zVl-40aMpqEkARsJyvyxrzp2vY-yVT_uH4nj099o6qFbaLM1VZ7L22S6ne1jZFbW6GFBaDsGh5yWSBkzr3DWNj5t8Re4QNbU2z0Fn1B8uuMzEebSoMIeIYOeNIEUIuDUh93uqv1kMs09lKQniWJtHPE5Q4kcUnQJf9UOPWiAuEZ4EdU6msODoPzDWFYEHAcUp1C-RokDMYu-e8YJ-zGVuKGSfthmxjS6Fzrohn-Hz2lWxZn7WevhQJPtPW55FfvC_h3mxQXZOtEQdIA0KTLefo7mkv36Qz-AVKzxpizIxlKfpYRfxGMdttn6DBX-mwj69bCNSDMSYrb8Z1T5ATlSa4xmltY3O3sgqstVdFt2MNVhEt85ZBvDrM-UGjAyN5-gLEDk6FC2tUI8HfdgZQMkEdV8JcPqatQbDqPXoMUUgQ3iy5Lytzw,,Shakers Pizza,OPERATIONAL,http://shakerspizza.com/,True,2026-06-18T03:55:23+00:00,35.0,35571.0,1997-12-10,2006-03-31,Restaurant,28.635616438356163,,,False,Other / American,43.2,high,0.7,0.3,0.3,0.05,1.0,0.3,"Worth a call soon. Flagged for not enrolled in any SBA/transition program, long-tenured, no visible succession plan, and SCORE mentorship & SBA transition planning, facade/succession grant outreach is probably the right fit.","Shakers Pizza is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,,,False
ChIJIdXxTJDAj4ARzyhedztY3jc,Cakes & Bakes,"3143 Walnut Avenue, Fremont",4.0,854.0,OPERATIONAL,37.5516877,-121.9802696,AWCwydhpD4SPT82kyaErJT8GmdpfmFnWJxN0uwAkWfAx9eYE2jsyqucBR9K6qoeIqcbsvLlTg0hM4f7uD72wYfNGCnK9P4ctog1wKn_PKNVspGRo0c94tZs9tnfAEgbcYYEi4JaOTZ8eu_KrpO_32DnSRVyhQADbtyvaQ_7uZFieD4BlZlNxuTeSmkYl2of5TUP3MB7vD9q2RHbWVV4U_YJPztlOrbYydm_hxrsgCEmqqKPDtElvQkdmFAzROcJXn-jqM5wL0szjHK-vYpkRYu9JOSSL5uRSWYwn9ERLAxzjXcww04EGfZbKKKg-9I948bm_Inu-PRk-PilSMtKP2qemE7qvKWgVpRvimeZwK2xfuQu84EErh2FwFNA8asCFKJe1mThW39d0vriH-_A4Am-4h_G78pu2rE5p446scPtEnsEbj5FKYApeU7Hw_mCiHvWMDadx1i5NN3EtMkdqhMRA9PZwSO_YD-ikHaCwa_ExyL6H1JDO3Kf5LmlcvfUkCMn5qdUvEp9DBvjwdaguKUJLVSjgyrw5MmvmrxBzdtrd-fLIvgwxp6Y0_NFNWcCj9zTK4yxCa0_NvyGBAqJCb6SiybWc0xtv86_y51TdKBZ9cZO2zT1PB0LIIh0imW7WX_coKGLN9c2n,,Cakes & Bakes,OPERATIONAL,http://cakesandbakesusa.com/,True,2023-10-11T09:45:21+00:00,1016.0,88337.0,2016-05-20,2019-06-30,Restaurant,10.18082191780822,,,False,Other / American,42.5,high,0.1,0.3,0.3,1.0,1.0,0.3,"Worth a call soon. Flagged for stale or missing digital presence, not enrolled in any SBA/transition program, and digital modernization support, SCORE mentorship & SBA transition planning is probably the right fit.","Cakes & Bakes is high-risk and hasn't touched a transition program yet. Get them talking to SCORE or the county SBDC now, not after they've already put up a closing sign.",,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJpSfufM3Aj4ARYwAZwXyq1Kc,Pakwan Restaurant - Fremont,"41068 Fremont Boulevard, Fremont",4.1,2240.0,OPERATIONAL,37.5317211,-121.9584482,AWCwydguWJ5FulJVOz8LSWaTehdcsP3G9CnhF14B_LYNHgd38t_rkk3xHKZKPRSvyhbz2tnrZNQG5rOkeQGxdxn9LzHAYv8dVB5GsgJlLAq7-OWPYElQLacuiOrgDEwfI7cbJMM9-_iovaSgYAvovmSObaa2JXUEFWBuhHpjzfQtkysxBPK-bxVdtgSQAkPRbKCr6rUA6JBiYHs3bnvhsC9WRsQJOikg0xBQ9wOlkaqL7m8XSYkjTftMH-pRIMwnEp6SYmukiKsiFE9ZMYNlpP3snTBYuJ9UrdWjs4TLSqk2oBmGzSmKFsmTfb2Mfzw6t6wnHz0OU18z1kNJpD7rFtr7cYqCSPcYS8bt1Km6XTfYyQDGe21pw3f9ZfqlA9WqRDPTj9zS4poOPPEG9LfwIgwJxCrFyfyS88-qdnnSM_S7NRKHdQDhCvIQLLtu-7CVWmNQSY6XurZlmf6iA8c0iYO38wFZp-h8UoS1yyEQiwYLdYgCW0lAHPzpTHaRbgGJSC1_AHZToBn5orBZmQvw7VXOLRXhvi1H00LPrO01MFdycGufB3Ju6ImBHCBUIsl7zj9Jo_NSjeLlQTxklWm9oxmaOxeVhOAbMszgVn3gA0NRuZ7s63h6URIWvFItYME,2546.0,Pakwan Restaurant - Fremont,OPERATIONAL,https://pakwanrestaurant.com/,True,,,50394.0,2004-06-07,2023-06-30,Restaurant,22.13972602739726,,,True,Other / American,39.5,medium,0.5,0.3,0.3,0.8,0.0,0.3,,,,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJi6WdLo7Aj4ARVjrrc-eOkW0,Frodo Joe's Petit Cafe,"39286 Paseo Padre Parkway, Fremont",4.5,921.0,OPERATIONAL,37.55320409999999,-121.9782284,AWCwydi3wh0ayG3nKpaJUdWPCIuPbSshDb0p_KN_3O2Ku0bNZ5N3WSE20-M_Rrj7ZCZ3RrhFHx86yhY3rfXz0MwH-AoEnWxOnoSq1xjuNEyzzcVzH3V_zMiT-KPBIArLtkbHLZqjcksM1Ug5OLlGLw0JPDxqBfoQUH38T9Qp-70PZXzM5sVbJ8bexe5sVmqab_ggJWi45XMBHuuHkyTb7xy-KC6vhZ7qPBQvdWcI1mihvGkOFpk1Teocq4rebo4ENxVj5fz-Y03IF9Ihh2lEqspQUWWtO3zmyQN5Zqbmqv12VdGSW8MMwPxEQK2lsVeZQL9GwaE5pOWsAlwuQf0IbPuWKruEFj1A34OeCyjd60sonRMga7CqkrHSeqPJBZSTyiJd_isi05osv22OUHAT5stp5aelx0f05Q4FsUmru9FzS27mHBPeY1b0jI7pFvHbL4AreXsZ05ufVpPIhX95W3ZhHjNoF24ORP0VR4T_mT5jh-p--QV-4bbD_OkJ6kBGRPRlOh7S3eYIQ5XBQBhJq31EeMwfLneXffcBkr430HLLO5ughTXn5L8ZIFWlwTDaC2_ASWdm5QV2_Tj_xHGuYwvtpFkyL-yf-t0x_byouxtHAOQmvD7TZWQe62ZEf2wnZXQP4kswgA,,Frodo Joe's Petit Cafe,OPERATIONAL,http://frodojoesfremont.withbites.com/,True,,,83127.0,2015-12-21,2027-03-31,Restaurant,10.594520547945203,,,False,Other / American,39.5,medium,0.1,0.3,0.3,0.8,1.0,0.3,,,,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJR6xFQC7Hj4ARW-dri2UHkBg,Pizza & Curry,"42136 Blacow Road, Fremont",4.0,236.0,OPERATIONAL,37.5242967,-121.957116,AWCwydjwNSBGgrPOIslf7d_UWr92EpPbBLvlPt6b6ZkN0aQHyLGlC5too2kMYPw6TlYe0ET4irk3wzUzxcEdNmJKWGiUJTM4YcFi8OvnlEVP_uqpSTesEIKx0Q8KA8tH3Dg9TWCVKizT-SSWQ3W6VKLij6tQWJgPxThGlhPvqTYNU2EUJyh2wKNofRF6gOZp9ggOvaCM4FLTyJsGYcisPP_1UCBvwcJdcZHbUc_GKRNw6Y7FOpUKfQJHyMxlkXCHq6VHfD3iOj7lr3P7aC6vPVAzJUymYFi69iYG6YHDjbHiNHCQPmy2lyvHDTUTm-1ilSb1bl-5RfK1kV4jssM_NKa9MUWQtC2VbY9OuvCG--Ngfm4JhUbdnoPg_sfy2PrtQPvQP_pf1EPQRfgvs8NIygWWaSqvpnj-E3b1-sfwUbSXWc3TR7YGrsS9MO3aTiX2sCnErs_PkI_u0bbw0Qke0Q0cUHL8M7MdRXV_0f99JzTvOqbz-eWZM_xQukRp_rHZJwo80szD74QT7MLaPzeVSFzvMCgX_sut04LuoSAmqpdVE3KJAGhanKyRcueMs5Ckq2jy2--99kdkOMDAdgg-ODpXQ7XgzkCkybua0g0rnx-oI6JKnV_RNlTCtT6U6E1MjNAd,,Pizza & Curry,OPERATIONAL,https://pizzaandcurry.com/,True,,,88676.0,2018-03-21,2026-06-30,Restaurant,8.345205479452055,,,False,Other / American,39.5,medium,0.1,0.3,0.3,0.8,1.0,0.3,,,,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJiWCBsWzHj4ARZx7CGfpNh5w,Ono Hawaiian BBQ,"43811 Pacific Commons Boulevard, Fremont",4.1,439.0,OPERATIONAL,37.5015374,-121.9705879,AWCwydhX_vEdLSC7hvE1en5xfeWL-33vlkeikHGPh0IDLBFZXawWGyEeMaVDdlNKDdrb3Tjl9bYbKJ56gj90sRirNOey5O8DrtjxxFRr4KGjWER8YDc_GGPHC-yuzVB75QhiR-TVWxOMoyhhyb9yecm1S90Q992bPBM12s1azSAF8Udqz0GmfRZlasmipaanGqRqIYN9ak7Fvs_kaHq4P3Vf2f05kTmUxgzXPmqla96bYzOiXdToE70mITxQYKBieXhQrZGwCQIFF_ZEkJ-hxkAgzLu9nmPqnv-w9_WIbTYo5csjduWb03j9Zu5IQoD5hji9yx6T_Orm0xA3gGgEbNc-W9DsCQ5P3VFxlFLN0kr0TyzAGEG5l-wX6JqvI90Z02q5vKFlj0OMMGvD1U_nsfxPyE-wbrwqegQQGtEoPpoiEnYmQgq_jmbnpqen1W5SIjHcxUmrTmuWVrjJwUC3DvrXV9FnNlLdJemwCY6ckuyLDgVJSJwG_Bt_QAVYrTi7K3IDZfKocn0bvFFp30NeinhWCC2KglP0s0DCFe9XXSDeJD6xMq8_bAF_KQDi826U3Jb8R7kjN8o6u3B0xqY1QfXE3wtZ8e1Sf0KIZnothsOUecraUfIQzKfxnjbX_pt7L_O9ucRGDu91,,Ono Hawaiian BBQ,OPERATIONAL,http://www.onobbq.com/,True,,,82771.0,2015-10-28,2026-09-30,Restaurant,10.742465753424655,,,False,Other / American,39.5,medium,0.1,0.3,0.3,0.8,1.0,0.3,,,,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJTcPauF2_j4ARozPJ_1o9e2A,Nation's Giant Hamburgers & Great Pies,"5213 Mowry Avenue, Fremont",4.4,1229.0,OPERATIONAL,37.53503140000001,-122.0000306,AWCwydhz9W8ls9E55fNmiuGVT7as6SbRjcBJXl8S0ZEAQJOoMwSb0LjyCWYJ4xL6ssgxwFlPYDOe2kmJyGbiXHLAXkv6ch-V9Ec2m-DaurkSD5N-QCyffvSabIobEONH0PutVvzdzrOCSiy_zQ9qfg9aRNCtupNApOoPE0dEQLePU4h5JD8f4cGWTb26du0aqTgAiUY83ly1QOIOMWMPteWUZa0cT1fC-ZVVl9h-ZICRIQeUoDZZpFNAqoCi5XbUJBsSCY1Y62ZOalM5jzB7F_J1Fjiakg7VWD1q5rvvxqpFuefzy_HWRyC_qd6m3FPP93yf8loNXKoW-fd7wcBgsLdyivuA58gNaYGCV4HfhBd4IwkT-5s4d4WH5n-dDMSzAcvqWYpWCr1O_g3CgNyxl84pRvKjFV7aCeJOCdtRYdZGJVB9Xx8NPa2am2CuNrHi-gb50LzHvcdWEjlYfYCNG4LYykYuJbwhD-y7_cOtziS1nUubL64IjlkNUBBgnN3Amd29yWZ3EgraR39faaO4tqCTSNo-TFoQuA-P-gq7VFXDgP52vVJGCKsKVupwUdAHKQE4anIQNj5sJdXG9tNoz3FyApSxtiCGvjFsZLAyA4yARYSiywpysdSDF1_-3xPToz5zR1At8O8H,,Nation's Giant Hamburgers & Great Pies,OPERATIONAL,http://www.nationsrestaurants.com/menu/,False,,,83734.0,2016-03-22,2017-03-31,Restaurant,10.342465753424657,,,False,Other / American,39.5,medium,0.1,0.3,0.3,0.8,1.0,0.3,,,,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJAQAAAJvAj4ARCktt_RIyd9o,Sala Thai Restaurant,"3241 Walnut Avenue, Fremont",4.2,1560.0,OPERATIONAL,37.5505666,-121.9794106,AWCwydijCRAmFptfHNauxzHmZsC7u6Xy1QnM_ldqcFiUT77CGaGOqUoF7p9-NgQ-8DZBub-ds3aUuorMin7xEeZmx-Jr5sy9kiy-g0ag5KoEYdyzlaFeLEsB695A4-bgpQ0q4-cVm5FkjFCXEptY1S0N3fjzjE54DrZXHqLi9SmglJzWbPwlJ2ZWU8YpoOmp7qX7qkenO45ePHPMO2PldVQ1DD39LRmT6iN0KZTPhn0fWZcu35uu22JnD5ApvcR4gRh4uOrEJsBqoFgmUq2QmSO3fUBSuXhDCkgpdwQ7VFwoW7bbspq3YjXygv0pfEFL2NTTknjKa2RUNJG5CINsib0SZb4Gb7BwvD7TaIz33fGEraR3aQumTDdcqM0UvkAgb51ISi0DJIyO80YitYKbK0cve_v6TeqvYCHnrZ7y2lzytEZWU8_nXYrj2n3Loeg-lv8yYL0fLzWBJlS9D7sRJhnGYyMfVEEfRCutat2s_9ajR2yl92qWaDnFAfuol10ZTSIGHXCcXQ2NOi5-25fGY7T9LO5sXdsn-kYzvypES0BJLiSuYNg1q0tSZNBnBnzyi_M88mwKZnq66hsseyqsJB7_PbcFAobURBouXe3qpma4BTs0XV4HsNKcEVQHgdv7fYJcouqkxQ,,Sala Thai Restaurant,OPERATIONAL,https://salathairestaurants.com/,True,,,84818.0,2016-08-29,2027-09-30,Restaurant,9.904109589041097,,,False,Thai,39.5,medium,0.1,0.3,0.3,0.8,1.0,0.3,,,,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
ChIJywNJHgDBj4AR0GuX4E4avO4,Mylapore - Fremont,"39024 Paseo Padre Parkway, Fremont",4.3,901.0,OPERATIONAL,37.5545231,-121.9806579,AWCwydghNVWzygeVr0nvmgF77O2j8ym7UXmsLKsbXPF0jF378b5r9ACyx24ymb4e5ovu3gc8WSdJ8sCCBnfiWFaUmA959MC88EJyz_SW7gwUcKmGqwqz-OqkydPfx6NiyDOwrnpKUR2Q8M3dl7hi37ewma4O_s9H7k-oM0iANQduXwYXwpL3nS3PiZcBoL8MJP8kl3pNjnMByZDVXZ3a6qwsrPJNwlI5GQ-uYApbVHc4uXhvoeHG-aqjC1MQ9TJeTa3O_jJmrMz9F9jyaPuokTbQcKpfbAVINfnEnnb31TUQWA8iuE1qBxZ3Sj2YMmCFHgB-LdCKzsfm4NQzQL8sgHh1dKGyarXSekJfS5yCGzk4M4Azl2fiQxqlzpBNhmb1PL-vBV7PRjMJGBijN-Cw7oMfxN1vfTrn21AN0uOU28K3zFA5ufowkvZGIgUiGQLW5QklZfoRrkZvORlxegBjSO_ZYy3LMlV6q8nIefGAsrzTIygHZkYlE2Hdz3ePJkyz43e3dLfUiWPwWjNnD7PjOwQQNBkLm6RFduD60Pt-nNB7usFWFO1LujysHHPvqUBi12w9S_LUAvA8UVRFBvJWuRWhtyjm_14k_6spiSjHoVyPvekK-TwaPh-BvMmvEn_FQu2_h5tLPTaYIc543ztyX7HIVea64yg,,Mylapore - Fremont,OPERATIONAL,https://idlyexpressfremont.withbites.com/,True,,,84575.0,2016-10-01,2025-09-30,Restaurant,9.813698630136988,,,False,South Asian,39.5,medium,0.1,0.3,0.3,0.8,1.0,0.3,,,,"Your site or listing hasn't been touched in a while. The city runs a free program for updated photos and a basic refresh. No cost, just say the word.","Could use some help online: new photos, an Instagram, maybe a simple site. Good fit for a student looking for service hours.",True
